config,exposure_multiplier,factor,function_tag,kind,scenario,source_family,task_id,toy_container,toy_index,toy_name,toy_root,truth_model,grid_tag,status,successful_attempt,lock_path
/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_12.yaml,10,12,fSigPowExpQ,injection,2021_1pct_x10,one_pct,injection__f12__sigpowexpq__2021_1pct_x10__t0001,toys/sigpowexpq/2021_1pct_x10,1,toy_0001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,sigpowexpq,injection_grid,complete,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/injection/f12/sigpowexpq/2021_1pct_x10/toy_0001/injection_grid/attempt_001,
/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_12.yaml,10,12,fSigPowExpQ,injection,2021_1pct_x10,one_pct,injection__f12__sigpowexpq__2021_1pct_x10__t0002,toys/sigpowexpq/2021_1pct_x10,2,toy_0002,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,sigpowexpq,injection_grid,complete,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/injection/f12/sigpowexpq/2021_1pct_x10/toy_0002/injection_grid/attempt_001,
/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_12.yaml,10,12,fSigPowExpQ,injection,2021_1pct_x10,one_pct,injection__f12__sigpowexpq__2021_1pct_x10__t0003,toys/sigpowexpq/2021_1pct_x10,3,toy_0003,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,sigpowexpq,injection_grid,complete,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/injection/f12/sigpowexpq/2021_1pct_x10/toy_0003/injection_grid/attempt_001,
/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_12.yaml,10,12,fSigPowExpQ,injection,2021_1pct_x10,one_pct,injection__f12__sigpowexpq__2021_1pct_x10__t0004,toys/sigpowexpq/2021_1pct_x10,4,toy_0004,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,sigpowexpq,injection_grid,complete,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/injection/f12/sigpowexpq/2021_1pct_x10/toy_0004/injection_grid/attempt_001,
/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_12.yaml,10,12,fSigPowExpQ,injection,2021_1pct_x10,one_pct,injection__f12__sigpowexpq__2021_1pct_x10__t0005,toys/sigpowexpq/2021_1pct_x10,5,toy_0005,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,sigpowexpq,injection_grid,complete,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/injection/f12/sigpowexpq/2021_1pct_x10/toy_0005/injection_grid/attempt_001,
/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_12.yaml,10,12,fSigPowExpQ,injection,2021_1pct_x10,one_pct,injection__f12__sigpowexpq__2021_1pct_x10__t0006,toys/sigpowexpq/2021_1pct_x10,6,toy_0006,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,sigpowexpq,injection_grid,complete,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/injection/f12/sigpowexpq/2021_1pct_x10/toy_0006/injection_grid/attempt_001,
/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_12.yaml,10,12,fSigPowExpQ,injection,2021_1pct_x10,one_pct,injection__f12__sigpowexpq__2021_1pct_x10__t0007,toys/sigpowexpq/2021_1pct_x10,7,toy_0007,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,sigpowexpq,injection_grid,complete,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/injection/f12/sigpowexpq/2021_1pct_x10/toy_0007/injection_grid/attempt_001,
/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_12.yaml,10,12,fSigPowExpQ,injection,2021_1pct_x10,one_pct,injection__f12__sigpowexpq__2021_1pct_x10__t0008,toys/sigpowexpq/2021_1pct_x10,8,toy_0008,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,sigpowexpq,injection_grid,complete,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/injection/f12/sigpowexpq/2021_1pct_x10/toy_0008/injection_grid/attempt_001,
/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_12.yaml,10,12,fSigPowExpQ,injection,2021_1pct_x10,one_pct,injection__f12__sigpowexpq__2021_1pct_x10__t0009,toys/sigpowexpq/2021_1pct_x10,9,toy_0009,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,sigpowexpq,injection_grid,complete,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/injection/f12/sigpowexpq/2021_1pct_x10/toy_0009/injection_grid/attempt_001,
/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_12.yaml,100,12,fSigPowExpQ,injection,2021_1pct_x100,one_pct,injection__f12__sigpowexpq__2021_1pct_x100__t0000,toys/sigpowexpq/2021_1pct_x100,0,toy_0000,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,sigpowexpq,injection_grid,complete,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/injection/f12/sigpowexpq/2021_1pct_x100/toy_0000/injection_grid/attempt_001,
/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_12.yaml,100,12,fSigPowExpQ,injection,2021_1pct_x100,one_pct,injection__f12__sigpowexpq__2021_1pct_x100__t0001,toys/sigpowexpq/2021_1pct_x100,1,toy_0001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,sigpowexpq,injection_grid,complete,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/injection/f12/sigpowexpq/2021_1pct_x100/toy_0001/injection_grid/attempt_001,
/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_12.yaml,100,12,fSigPowExpQ,injection,2021_1pct_x100,one_pct,injection__f12__sigpowexpq__2021_1pct_x100__t0002,toys/sigpowexpq/2021_1pct_x100,2,toy_0002,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,sigpowexpq,injection_grid,complete,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/injection/f12/sigpowexpq/2021_1pct_x100/toy_0002/injection_grid/attempt_001,
/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_12.yaml,100,12,fSigPowExpQ,injection,2021_1pct_x100,one_pct,injection__f12__sigpowexpq__2021_1pct_x100__t0003,toys/sigpowexpq/2021_1pct_x100,3,toy_0003,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,sigpowexpq,injection_grid,complete,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/injection/f12/sigpowexpq/2021_1pct_x100/toy_0003/injection_grid/attempt_001,
/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_12.yaml,100,12,fSigPowExpQ,injection,2021_1pct_x100,one_pct,injection__f12__sigpowexpq__2021_1pct_x100__t0004,toys/sigpowexpq/2021_1pct_x100,4,toy_0004,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,sigpowexpq,injection_grid,complete,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/injection/f12/sigpowexpq/2021_1pct_x100/toy_0004/injection_grid/attempt_001,
/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_12.yaml,100,12,fSigPowExpQ,injection,2021_1pct_x100,one_pct,injection__f12__sigpowexpq__2021_1pct_x100__t0005,toys/sigpowexpq/2021_1pct_x100,5,toy_0005,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,sigpowexpq,injection_grid,complete,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/injection/f12/sigpowexpq/2021_1pct_x100/toy_0005/injection_grid/attempt_001,
/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_12.yaml,100,12,fSigPowExpQ,injection,2021_1pct_x100,one_pct,injection__f12__sigpowexpq__2021_1pct_x100__t0006,toys/sigpowexpq/2021_1pct_x100,6,toy_0006,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,sigpowexpq,injection_grid,complete,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/injection/f12/sigpowexpq/2021_1pct_x100/toy_0006/injection_grid/attempt_001,
/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_12.yaml,100,12,fSigPowExpQ,injection,2021_1pct_x100,one_pct,injection__f12__sigpowexpq__2021_1pct_x100__t0007,toys/sigpowexpq/2021_1pct_x100,7,toy_0007,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,sigpowexpq,injection_grid,complete,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/injection/f12/sigpowexpq/2021_1pct_x100/toy_0007/injection_grid/attempt_001,
/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_12.yaml,100,12,fSigPowExpQ,injection,2021_1pct_x100,one_pct,injection__f12__sigpowexpq__2021_1pct_x100__t0008,toys/sigpowexpq/2021_1pct_x100,8,toy_0008,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,sigpowexpq,injection_grid,complete,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/injection/f12/sigpowexpq/2021_1pct_x100/toy_0008/injection_grid/attempt_001,
/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_12.yaml,100,12,fSigPowExpQ,injection,2021_1pct_x100,one_pct,injection__f12__sigpowexpq__2021_1pct_x100__t0009,toys/sigpowexpq/2021_1pct_x100,9,toy_0009,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,sigpowexpq,injection_grid,complete,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/injection/f12/sigpowexpq/2021_1pct_x100/toy_0009/injection_grid/attempt_001,
/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,1,15,fGenGammaThresh,injection,2021_10pct,ten_pct,injection__f15__gengamma__2021_10pct__t0000,toys/gengamma/2021_10pct,0,toy_0000,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,gengamma,injection_grid,complete,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/injection/f15/gengamma/2021_10pct/toy_0000/injection_grid/attempt_001,
/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,1,15,fGenGammaThresh,injection,2021_10pct,ten_pct,injection__f15__gengamma__2021_10pct__t0001,toys/gengamma/2021_10pct,1,toy_0001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,gengamma,injection_grid,complete,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/injection/f15/gengamma/2021_10pct/toy_0001/injection_grid/attempt_001,
/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,1,15,fGenGammaThresh,injection,2021_10pct,ten_pct,injection__f15__gengamma__2021_10pct__t0002,toys/gengamma/2021_10pct,2,toy_0002,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,gengamma,injection_grid,complete,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/injection/f15/gengamma/2021_10pct/toy_0002/injection_grid/attempt_001,
/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,1,15,fGenGammaThresh,injection,2021_10pct,ten_pct,injection__f15__gengamma__2021_10pct__t0003,toys/gengamma/2021_10pct,3,toy_0003,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,gengamma,injection_grid,complete,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/injection/f15/gengamma/2021_10pct/toy_0003/injection_grid/attempt_001,
/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,1,15,fGenGammaThresh,injection,2021_10pct,ten_pct,injection__f15__gengamma__2021_10pct__t0004,toys/gengamma/2021_10pct,4,toy_0004,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,gengamma,injection_grid,complete,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/injection/f15/gengamma/2021_10pct/toy_0004/injection_grid/attempt_001,
/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,1,15,fGenGammaThresh,injection,2021_10pct,ten_pct,injection__f15__gengamma__2021_10pct__t0005,toys/gengamma/2021_10pct,5,toy_0005,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,gengamma,injection_grid,complete,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/injection/f15/gengamma/2021_10pct/toy_0005/injection_grid/attempt_001,
/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,1,15,fGenGammaThresh,injection,2021_10pct,ten_pct,injection__f15__gengamma__2021_10pct__t0006,toys/gengamma/2021_10pct,6,toy_0006,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,gengamma,injection_grid,complete,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/injection/f15/gengamma/2021_10pct/toy_0006/injection_grid/attempt_001,
/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,1,15,fGenGammaThresh,injection,2021_10pct,ten_pct,injection__f15__gengamma__2021_10pct__t0007,toys/gengamma/2021_10pct,7,toy_0007,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,gengamma,injection_grid,complete,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/injection/f15/gengamma/2021_10pct/toy_0007/injection_grid/attempt_001,
/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,1,15,fGenGammaThresh,injection,2021_10pct,ten_pct,injection__f15__gengamma__2021_10pct__t0008,toys/gengamma/2021_10pct,8,toy_0008,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,gengamma,injection_grid,complete,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/injection/f15/gengamma/2021_10pct/toy_0008/injection_grid/attempt_001,
/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,1,15,fGenGammaThresh,injection,2021_10pct,ten_pct,injection__f15__gengamma__2021_10pct__t0009,toys/gengamma/2021_10pct,9,toy_0009,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,gengamma,injection_grid,complete,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/injection/f15/gengamma/2021_10pct/toy_0009/injection_grid/attempt_001,
